State,District,Crimetype,Year,Cases
Andhra Pradesh,Anantapur,IPC Crime,2016,7098
Andhra Pradesh,Chittoor,IPC Crime,2016,4242
Andhra Pradesh,Cuddapah,IPC Crime,2016,7429
Andhra Pradesh,Godavari,IPC Crime,2016,7991
Andhra Pradesh,Guntur,IPC Crime,2016,4294
Andhra Pradesh,Krishna,IPC Crime,2016,6829
Andhra Pradesh,Kurnool,IPC Crime,2016,8216
Andhra Pradesh,Nellore,IPC Crime,2016,7509
Andhra Pradesh,Prakasham,IPC Crime,2016,6367
Andhra Pradesh,Rajahmundry,IPC Crime,2016,2516
Andhra Pradesh,Srikakulam,IPC Crime,2016,3427
Andhra Pradesh,Tirupathi,IPC Crime,2016,2951
Andhra Pradesh,Vijayawada,IPC Crime,2016,7062
Andhra Pradesh,Visakha,IPC Crime,2016,2750
Andhra Pradesh,Visakhapatnam,IPC Crime,2016,6763
Andhra Pradesh,Vizianagaram,IPC Crime,2016,4356
Andhra Pradesh,West Godavari,IPC Crime,2016,8676
Arunachal Pradesh,Anjaw,IPC Crime,2016,20
Arunachal Pradesh,Changlang,IPC Crime,2016,158
Arunachal Pradesh,Dibang Valley,IPC Crime,2016,9
Arunachal Pradesh,Kameng,IPC Crime,2016,112
Arunachal Pradesh,Kurung Kumey,IPC Crime,2016,53
Arunachal Pradesh,Lohit,IPC Crime,2016,105
Arunachal Pradesh,Longding,IPC Crime,2016,51
Arunachal Pradesh,Papum Pare City,IPC Crime,2016,771
Arunachal Pradesh,Papum Pare Rural,IPC Crime,2016,81
Arunachal Pradesh,Subansiri,IPC Crime,2016,154
Arunachal Pradesh,Tawang,IPC Crime,2016,38
Arunachal Pradesh,Tirap,IPC Crime,2016,64
Arunachal Pradesh,Namsai,IPC Crime,2016,147
Assam,Barpeta,IPC Crime,2016,6895
Assam,Baksa,IPC Crime,2016,1334
Assam,Bongaigaon,IPC Crime,2016,2281
Assam,Cachar,IPC Crime,2016,6010
Assam,Chirang,IPC Crime,2016,886
Assam,Darrang,IPC Crime,2016,3942
Assam,Dhemaji,IPC Crime,2016,1389
Assam,Dhubri,IPC Crime,2016,6104
Assam,Dibrugarh,IPC Crime,2016,3287
Assam,Goalpara,IPC Crime,2016,2700
Assam,Golaghat,IPC Crime,2016,3065
Assam,Guwahati ,IPC Crime,2016,13018
Assam,Hailakandi,IPC Crime,2016,2369
Assam,Hamren,IPC Crime,2016,312
Assam,Jorhat,IPC Crime,2016,4258
Assam,Kamrup,IPC Crime,2016,4589
Assam,Karbi Anglong,IPC Crime,2016,1046
Assam,Karimganj,IPC Crime,2016,2823
Assam,Kokrajhar,IPC Crime,2016,1681
Assam,Lakhimpur,IPC Crime,2016,3608
Assam,Morigaon,IPC Crime,2016,3189
Assam,Dima Hasao,IPC Crime,2016,248
Assam,Nagaon,IPC Crime,2016,7321
Assam,Nalbari,IPC Crime,2016,2078
Assam,Sibsagar,IPC Crime,2016,2546
Assam,Sonitpur,IPC Crime,2016,3788
Assam,Tinsukia,IPC Crime,2016,3239
Assam,Udalguri,IPC Crime,2016,1162
Assam,Sadia,IPC Crime,2016,203
Assam,Majuli,IPC Crime,2016,211
Assam,Biswanath,IPC Crime,2016,1342
Assam,Hojai,IPC Crime,2016,2491
Assam,Salmara,IPC Crime,2016,1587
Assam,Charaideo,IPC Crime,2016,649
Bihar,Araria,IPC Crime,2016,3704
Bihar,Arwal,IPC Crime,2016,936
Bihar,Aurangabad,IPC Crime,2016,2568
Bihar,Bagaha,IPC Crime,2016,1523
Bihar,Banka,IPC Crime,2016,3405
Bihar,Begusarai,IPC Crime,2016,4273
Bihar,Bettiah,IPC Crime,2016,4520
Bihar,Bhabhua,IPC Crime,2016,2810
Bihar,Bhagalpur,IPC Crime,2016,3913
Bihar,Bhojpur,IPC Crime,2016,5606
Bihar,Buxar,IPC Crime,2016,2832
Bihar,Darbhanga,IPC Crime,2016,5157
Bihar,Gaya,IPC Crime,2016,7557
Bihar,Gopalganj,IPC Crime,2016,3260
Bihar,Jamui,IPC Crime,2016,2080
Bihar,Jehanabad,IPC Crime,2016,1802
Bihar,Katihar,IPC Crime,2016,3669
Bihar,Khagaria,IPC Crime,2016,2446
Bihar,Kishanganj,IPC Crime,2016,1753
Bihar,Lakhisarai,IPC Crime,2016,1582
Bihar,Madhepura,IPC Crime,2016,2771
Bihar,Madhubani,IPC Crime,2016,5007
Bihar,Motihari,IPC Crime,2016,7816
Bihar,Munger,IPC Crime,2016,1932
Bihar,Muzaffarpur,IPC Crime,2016,8045
Bihar,Nalanda,IPC Crime,2016,6330
Bihar,Naugachia,IPC Crime,2016,1217
Bihar,Nawadah,IPC Crime,2016,3180
Bihar,Patna,IPC Crime,2016,17189
Bihar,Purnea,IPC Crime,2016,3708
Bihar,Rohtas,IPC Crime,2016,4939
Bihar,Saharsa,IPC Crime,2016,2989
Bihar,Samastipur,IPC Crime,2016,5084
Bihar,Saran,IPC Crime,2016,7511
Bihar,Sheikhpura,IPC Crime,2016,1399
Bihar,Sheohar,IPC Crime,2016,611
Bihar,Sitamarhi,IPC Crime,2016,4446
Bihar,Siwan,IPC Crime,2016,4425
Bihar,Supaul,IPC Crime,2016,2914
Bihar,Vaishali,IPC Crime,2016,4962
Chhattisgarh,Balod,IPC Crime,2016,1442
Chhattisgarh,Balodbazar,IPC Crime,2016,2255
Chhattisgarh,Balrampur,IPC Crime,2016,1002
Chhattisgarh,Bemetra,IPC Crime,2016,1554
Chhattisgarh,Bilaspur,IPC Crime,2016,5557
Chhattisgarh,Bizapur,IPC Crime,2016,352
Chhattisgarh,Dantewara,IPC Crime,2016,476
Chhattisgarh,Dhamtari,IPC Crime,2016,1133
Chhattisgarh,Durg,IPC Crime,2016,7306
Chhattisgarh,Gariyaband,IPC Crime,2016,1047
Chhattisgarh,Jagdalpur,IPC Crime,2016,1253
Chhattisgarh,Janjgir,IPC Crime,2016,2681
Chhattisgarh,Jashpur,IPC Crime,2016,1112
Chhattisgarh,Kabirdham,IPC Crime,2016,1380
Chhattisgarh,Kanker,IPC Crime,2016,1236
Chhattisgarh,Kondagaon,IPC Crime,2016,645
Chhattisgarh,Korba,IPC Crime,2016,2095
Chhattisgarh,Koriya,IPC Crime,2016,1700
Chhattisgarh,Mahasamund,IPC Crime,2016,1805
Chhattisgarh,Mungali,IPC Crime,2016,1098
Chhattisgarh,Narayanpur,IPC Crime,2016,194
Chhattisgarh,Raigarh,IPC Crime,2016,2749
Chhattisgarh,Raipur,IPC Crime,2016,7540
Chhattisgarh,Rajnandgaon,IPC Crime,2016,3017
Chhattisgarh,Sarguja,IPC Crime,2016,2147
Chhattisgarh,Sukma,IPC Crime,2016,238
Chhattisgarh,Surajpur,IPC Crime,2016,1465
Goa,North Goa,IPC Crime,2016,1375
Goa,South Goa,IPC Crime,2016,1229
Gujarat,Ahmedabad,IPC Crime,2016,16383
Gujarat,Amreli,IPC Crime,2016,1707
Gujarat,Anand,IPC Crime,2016,4440
Gujarat,Arvalli,IPC Crime,2016,2491
Gujarat,Banaskantha,IPC Crime,2016,4335
Gujarat,Bharuch,IPC Crime,2016,3423
Gujarat,Bhavnagar,IPC Crime,2016,6057
Gujarat,Botad,IPC Crime,2016,1082
Gujarat,Chhotaudepur,IPC Crime,2016,1209
Gujarat,Dahod,IPC Crime,2016,2826
Gujarat,Dang,IPC Crime,2016,166
Gujarat,Devbhumi Dwarka,IPC Crime,2016,984
Gujarat,Gandhinagar,IPC Crime,2016,4484
Gujarat,Gir Somnath,IPC Crime,2016,1440
Gujarat,Jamnagar,IPC Crime,2016,3098
Gujarat,Junagadh,IPC Crime,2016,2409
Gujarat,Kachchh,IPC Crime,2016,2734
Gujarat,Kheda,IPC Crime,2016,3854
Gujarat,Mahisagar,IPC Crime,2016,990
Gujarat,Mehsana,IPC Crime,2016,5404
Gujarat,Morbi,IPC Crime,2016,2643
Gujarat,Narmada,IPC Crime,2016,779
Gujarat,Navsari,IPC Crime,2016,1893
Gujarat,Panchmahal,IPC Crime,2016,2310
Gujarat,Patan,IPC Crime,2016,2502
Gujarat,Porbandar,IPC Crime,2016,1495
Gujarat,Rajkot,IPC Crime,2016,3799
Gujarat,Sabarkantha,IPC Crime,2016,2935
Gujarat,Surat,IPC Crime,2016,19844
Gujarat,Surendranagar,IPC Crime,2016,2391
Gujarat,Tapi,IPC Crime,2016,759
Gujarat,Vadodara,IPC Crime,2016,13705
Gujarat,Valsad,IPC Crime,2016,2930
Haryana,Ambala (Urban),IPC Crime,2016,2962
Haryana,Bhiwani,IPC Crime,2016,3860
Haryana,Faridabad,IPC Crime,2016,7811
Haryana,Fatehabad,IPC Crime,2016,2407
Haryana,Gurgaon,IPC Crime,2016,12463
Haryana,Hissar,IPC Crime,2016,5454
Haryana,Jhajjar,IPC Crime,2016,2597
Haryana,Jind,IPC Crime,2016,3358
Haryana,Kaithal,IPC Crime,2016,2432
Haryana,Karnal,IPC Crime,2016,5543
Haryana,Kurukshetra,IPC Crime,2016,3516
Haryana,Mahendergarh,IPC Crime,2016,2292
Haryana,Mewat,IPC Crime,2016,2180
Haryana,Palwal,IPC Crime,2016,3862
Haryana,Panchkula,IPC Crime,2016,1439
Haryana,Panipat,IPC Crime,2016,4733
Haryana,Rewari,IPC Crime,2016,2870
Haryana,Rohtak,IPC Crime,2016,5999
Haryana,Sirsa,IPC Crime,2016,2677
Haryana,Sonipat,IPC Crime,2016,4699
Haryana,Yamunanagar,IPC Crime,2016,3602
Himachal Pradesh,Baddi,IPC Crime,2016,592
Himachal Pradesh,Bilaspur,IPC Crime,2016,1049
Himachal Pradesh,Chamba,IPC Crime,2016,628
Himachal Pradesh,Hamirpur,IPC Crime,2016,702
Himachal Pradesh,Kangra,IPC Crime,2016,2415
Himachal Pradesh,Kinnaur,IPC Crime,2016,231
Himachal Pradesh,Kullu,IPC Crime,2016,757
Himachal Pradesh,Lahaul & Spiti,IPC Crime,2016,106
Himachal Pradesh,Mandi,IPC Crime,2016,1923
Himachal Pradesh,Shimla,IPC Crime,2016,2239
Himachal Pradesh,Sirmaur,IPC Crime,2016,855
Himachal Pradesh,Solan,IPC Crime,2016,810
Himachal Pradesh,Una,IPC Crime,2016,1057
Jammu & Kashmir,Anantnag,IPC Crime,2016,1376
Jammu & Kashmir,Awantipora,IPC Crime,2016,524
Jammu & Kashmir,Bandipora,IPC Crime,2016,487
Jammu & Kashmir,Baramulla,IPC Crime,2016,1269
Jammu & Kashmir,Budgam,IPC Crime,2016,1075
Jammu & Kashmir,Doda,IPC Crime,2016,645
Jammu & Kashmir,Ganderbal,IPC Crime,2016,523
Jammu & Kashmir,Handwara,IPC Crime,2016,736
Jammu & Kashmir,Jammu,IPC Crime,2016,3851
Jammu & Kashmir,Kargil,IPC Crime,2016,87
Jammu & Kashmir,Kathua,IPC Crime,2016,1198
Jammu & Kashmir,Kishtwar,IPC Crime,2016,301
Jammu & Kashmir,Kulgam,IPC Crime,2016,890
Jammu & Kashmir,Kupwara,IPC Crime,2016,914
Jammu & Kashmir,Leh,IPC Crime,2016,135
Jammu & Kashmir,Poonch,IPC Crime,2016,833
Jammu & Kashmir,Pulwama,IPC Crime,2016,601
Jammu & Kashmir,Rajouri,IPC Crime,2016,1549
Jammu & Kashmir,Ramban,IPC Crime,2016,585
Jammu & Kashmir,Reasi,IPC Crime,2016,614
Jammu & Kashmir,Samba,IPC Crime,2016,659
Jammu & Kashmir,Shopian,IPC Crime,2016,600
Jammu & Kashmir,Sopore,IPC Crime,2016,1106
Jammu & Kashmir,Srinagar,IPC Crime,2016,2624
Jammu & Kashmir,Udhampur,IPC Crime,2016,1138
Jharkhand,Bokaro,IPC Crime,2016,2593
Jharkhand,Chaibasa,IPC Crime,2016,767
Jharkhand,Chatra,IPC Crime,2016,1367
Jharkhand,Deoghar,IPC Crime,2016,2654
Jharkhand,Dhanbad,IPC Crime,2016,4172
Jharkhand,Dumka,IPC Crime,2016,1441
Jharkhand,Garhwa,IPC Crime,2016,2047
Jharkhand,Giridih,IPC Crime,2016,3039
Jharkhand,Godda,IPC Crime,2016,1245
Jharkhand,Gumla,IPC Crime,2016,1130
Jharkhand,Hazaribagh,IPC Crime,2016,2865
Jharkhand,Jamshedpur,IPC Crime,2016,3784
Jharkhand,Jamtara,IPC Crime,2016,885
Jharkhand,Khunti,IPC Crime,2016,344
Jharkhand,Koderma,IPC Crime,2016,1256
Jharkhand,Latehar,IPC Crime,2016,701
Jharkhand,Lohardagga,IPC Crime,2016,644
Jharkhand,Pakur,IPC Crime,2016,774
Jharkhand,Palamu,IPC Crime,2016,1912
Jharkhand,Ramgarh,IPC Crime,2016,1118
Jharkhand,Ranchi,IPC Crime,2016,2466
Jharkhand,Sahebganj,IPC Crime,2016,1284
Jharkhand,Saraikela,IPC Crime,2016,1126
Jharkhand,Simdega,IPC Crime,2016,524
Karnataka,Bagalkot,IPC Crime,2016,2083
Karnataka,Bengaluru,IPC Crime,2016,45797
Karnataka,Ballari,IPC Crime,2016,3126
Karnataka,Bidar,IPC Crime,2016,3564
Karnataka,Vijayapura,IPC Crime,2016,2961
Karnataka,Chikkaballapura,IPC Crime,2016,2272
Karnataka,Chamarajnagar,IPC Crime,2016,1711
Karnataka,Chikkamagaluru,IPC Crime,2016,2912
Karnataka,Chitradurga,IPC Crime,2016,3949
Karnataka,Dakshina Kannada,IPC Crime,2016,2110
Karnataka,Davanagere,IPC Crime,2016,2992
Karnataka,Dharwad,IPC Crime,2016,1106
Karnataka,Gadag,IPC Crime,2016,1229
Karnataka,Kalaburgi,IPC Crime,2016,3801
Karnataka,Hassan,IPC Crime,2016,5180
Karnataka,Haveri,IPC Crime,2016,2330
Karnataka,Hubballi Dharwad,IPC Crime,2016,2062
Karnataka,Kodagu,IPC Crime,2016,1848
Karnataka,Kolar,IPC Crime,2016,1899
Karnataka,Koppal,IPC Crime,2016,1689
Karnataka,Mandya,IPC Crime,2016,5317
Karnataka,Mangaluru,IPC Crime,2016,3375
Karnataka,Mysuru,IPC Crime,2016,2883
Karnataka,Raichur,IPC Crime,2016,2842
Karnataka,Ramanagara,IPC Crime,2016,4487
Karnataka,Shimoga,IPC Crime,2016,5513
Karnataka,Tumakuru,IPC Crime,2016,4470
Karnataka,Udupi,IPC Crime,2016,2529
Karnataka,Uttara Kannada,IPC Crime,2016,2691
Karnataka,Yadgiri,IPC Crime,2016,1327
Karnataka,Belagavi,IPC Crime,2016,2270
Kerala,Alapuzha,IPC Crime,2016,12731
Kerala,Ernakulam,IPC Crime,2016,16052
Kerala,Idukki,IPC Crime,2016,10059
Kerala,Kannur,IPC Crime,2016,9077
Kerala,Kasargod,IPC Crime,2016,6478
Kerala,Kollam,IPC Crime,2016,16819
Kerala,Kottayam,IPC Crime,2016,27436
Kerala,Kozhikode,IPC Crime,2016,8136
Kerala,Malappuram,IPC Crime,2016,10220
Kerala,Palakkad,IPC Crime,2016,19016
Kerala,Pathanamthitta,IPC Crime,2016,9250
Kerala,Thrissur,IPC Crime,2016,12352
Kerala,Trivandrum,IPC Crime,2016,17868
Kerala,Wayanadu,IPC Crime,2016,3893
Madhya Pradesh,Agar,IPC Crime,2016,1886
Madhya Pradesh,Alirajpur,IPC Crime,2016,1375
Madhya Pradesh,Anuppur,IPC Crime,2016,2342
Madhya Pradesh,Ashok Nagar,IPC Crime,2016,3054
Madhya Pradesh,Balaghat,IPC Crime,2016,3868
Madhya Pradesh,Barwani,IPC Crime,2016,2748
Madhya Pradesh,Betul,IPC Crime,2016,3622
Madhya Pradesh,Bhind,IPC Crime,2016,4572
Madhya Pradesh,Bhopal,IPC Crime,2016,16955
Madhya Pradesh,Burhanpur,IPC Crime,2016,1543
Madhya Pradesh,Chhatarpur,IPC Crime,2016,4454
Madhya Pradesh,Chhindwara,IPC Crime,2016,6137
Madhya Pradesh,Damoh,IPC Crime,2016,3560
Madhya Pradesh,Datia,IPC Crime,2016,2351
Madhya Pradesh,Dewas,IPC Crime,2016,7931
Madhya Pradesh,Dhar,IPC Crime,2016,7285
Madhya Pradesh,Dindori,IPC Crime,2016,2729
Madhya Pradesh,Guna,IPC Crime,2016,4171
Madhya Pradesh,Gwalior,IPC Crime,2016,11053
Madhya Pradesh,Harda,IPC Crime,2016,1906
Madhya Pradesh,Hoshangabad,IPC Crime,2016,4220
Madhya Pradesh,Indore,IPC Crime,2016,17675
Madhya Pradesh,Jabalpur,IPC Crime,2016,11922
Madhya Pradesh,Jhabua,IPC Crime,2016,3422
Madhya Pradesh,Katni,IPC Crime,2016,4495
Madhya Pradesh,Khandwa,IPC Crime,2016,3342
Madhya Pradesh,Khargone,IPC Crime,2016,3829
Madhya Pradesh,Mandla,IPC Crime,2016,1962
Madhya Pradesh,Mandsaur,IPC Crime,2016,4250
Madhya Pradesh,Morena,IPC Crime,2016,6045
Madhya Pradesh,Narsinghpur,IPC Crime,2016,3829
Madhya Pradesh,Neemuch,IPC Crime,2016,2909
Madhya Pradesh,Panna,IPC Crime,2016,1640
Madhya Pradesh,Raisen,IPC Crime,2016,4316
Madhya Pradesh,Rajgarh,IPC Crime,2016,7439
Madhya Pradesh,Ratlam,IPC Crime,2016,7179
Madhya Pradesh,Rewa,IPC Crime,2016,6115
Madhya Pradesh,Sagar,IPC Crime,2016,8547
Madhya Pradesh,Satna,IPC Crime,2016,6412
Madhya Pradesh,Seoni,IPC Crime,2016,3831
Madhya Pradesh,Shahdol,IPC Crime,2016,4731
Madhya Pradesh,Shajapur,IPC Crime,2016,3010
Madhya Pradesh,Sheopur,IPC Crime,2016,1277
Madhya Pradesh,Shivpuri,IPC Crime,2016,5597
Madhya Pradesh,Sidhi,IPC Crime,2016,3196
Madhya Pradesh,Sehore,IPC Crime,2016,4899
Madhya Pradesh,Singrauli,IPC Crime,2016,3632
Madhya Pradesh,Tikamgarh,IPC Crime,2016,5229
Madhya Pradesh,Ujjain,IPC Crime,2016,12823
Madhya Pradesh,Umaria,IPC Crime,2016,1597
Madhya Pradesh,Vidisha,IPC Crime,2016,6422
Maharashtra,Ahmednagar,IPC Crime,2016,7881
Maharashtra,Akola,IPC Crime,2016,4220
Maharashtra,Amravati,IPC Crime,2016,4010
Maharashtra,Aurangabad,IPC Crime,2016,8103
Maharashtra,Beed,IPC Crime,2016,4895
Maharashtra,Bhandara,IPC Crime,2016,2211
Maharashtra,Buldhana,IPC Crime,2016,5074
Maharashtra,Chandrapur,IPC Crime,2016,4743
Maharashtra,Dhule,IPC Crime,2016,2994
Maharashtra,Gadchiroli,IPC Crime,2016,1419
Maharashtra,Gondia,IPC Crime,2016,1992
Maharashtra,Hingoli,IPC Crime,2016,2065
Maharashtra,Jalgaon,IPC Crime,2016,6376
Maharashtra,Jalna,IPC Crime,2016,3638
Maharashtra,Kolhapur,IPC Crime,2016,4892
Maharashtra,Latur,IPC Crime,2016,4396
Maharashtra,Mumbai,IPC Crime,2016,39617
Maharashtra,Nagpur,IPC Crime,2016,11711
Maharashtra,Nanded,IPC Crime,2016,5935
Maharashtra,Nandurbar,IPC Crime,2016,1730
Maharashtra,Nasik,IPC Crime,2016,4107
Maharashtra,Navi Mumbai,IPC Crime,2016,5244
Maharashtra,Osmanabad,IPC Crime,2016,2660
Maharashtra,Palghar,IPC Crime,2016,5121
Maharashtra,Parbhani,IPC Crime,2016,3937
Maharashtra,Pune,IPC Crime,2016,16296
Maharashtra,Raigad,IPC Crime,2016,2814
Maharashtra,Ratnagiri,IPC Crime,2016,2054
Maharashtra,Sangli,IPC Crime,2016,4938
Maharashtra,Satara,IPC Crime,2016,6492
Maharashtra,Sindhudurg,IPC Crime,2016,983
Maharashtra,Solapur,IPC Crime,2016,2156
Maharashtra,Thane,IPC Crime,2016,12577
Maharashtra,Wardha,IPC Crime,2016,4948
Maharashtra,Washim,IPC Crime,2016,2271
Maharashtra,Yavatmal,IPC Crime,2016,6617
Manipur,Bishnupur,IPC Crime,2016,305
Manipur,Chandel,IPC Crime,2016,70
Manipur,Churachandpur,IPC Crime,2016,62
Manipur,Imphal,IPC Crime,2016,736
Manipur,Senapati,IPC Crime,2016,138
Manipur,Tamenglong,IPC Crime,2016,73
Manipur,Thoubal,IPC Crime,2016,479
Manipur,Ukhrul,IPC Crime,2016,41
Meghalaya,Garo Hills,IPC Crime,2016,166
Meghalaya,Jaintia Hills,IPC Crime,2016,310
Meghalaya,Khasi Hills,IPC Crime,2016,1261
Meghalaya,Ri-Bhoi,IPC Crime,2016,339
Mizoram,Aizawl,IPC Crime,2016,1233
Mizoram,Champhai,IPC Crime,2016,182
Mizoram,Kolasib,IPC Crime,2016,313
Mizoram,Lawngtlai,IPC Crime,2016,93
Mizoram,Lunglei,IPC Crime,2016,254
Mizoram,Mamit,IPC Crime,2016,121
Mizoram,Saiha,IPC Crime,2016,130
Mizoram,Serchhip,IPC Crime,2016,99
Nagaland,Dimapur,IPC Crime,2016,807
Nagaland,Kiphire,IPC Crime,2016,36
Nagaland,Kohima,IPC Crime,2016,181
Nagaland,Longleng,IPC Crime,2016,16
Nagaland,Mokokchung,IPC Crime,2016,45
Nagaland,Mon,IPC Crime,2016,57
Nagaland,Peren,IPC Crime,2016,35
Nagaland,Phek,IPC Crime,2016,30
Nagaland,Tuensang,IPC Crime,2016,61
Nagaland,Wokha,IPC Crime,2016,55
Nagaland,Zunheboto,IPC Crime,2016,53
Odisha,Angul,IPC Crime,2016,3314
Odisha,Balasore,IPC Crime,2016,4646
Odisha,Baragarh,IPC Crime,2016,2920
Odisha,Berhampur,IPC Crime,2016,1401
Odisha,Bhadrak,IPC Crime,2016,2861
Odisha,Bolangir,IPC Crime,2016,3144
Odisha,Boudh,IPC Crime,2016,667
Odisha,Cuttack,IPC Crime,2016,2479
Odisha,Deogarh,IPC Crime,2016,676
Odisha,Dhenkanal,IPC Crime,2016,2446
Odisha,Gajapati,IPC Crime,2016,476
Odisha,Ganjam,IPC Crime,2016,2945
Odisha,Jagatsinghpur,IPC Crime,2016,2307
Odisha,Jajpur,IPC Crime,2016,3309
Odisha,Jharsuguda,IPC Crime,2016,1600
Odisha,Kalahandi,IPC Crime,2016,2464
Odisha,Kandhamal,IPC Crime,2016,1176
Odisha,Kendrapara,IPC Crime,2016,3005
Odisha,Keonjhar,IPC Crime,2016,3149
Odisha,Khurda,IPC Crime,2016,2088
Odisha,Koraput,IPC Crime,2016,2103
Odisha,Malkangiri,IPC Crime,2016,633
Odisha,Mayurbhanj,IPC Crime,2016,2800
Odisha,Nayagarh,IPC Crime,2016,1597
Odisha,Nabarangpur,IPC Crime,2016,1898
Odisha,Nuapada,IPC Crime,2016,1345
Odisha,Puri,IPC Crime,2016,3785
Odisha,Rayagada,IPC Crime,2016,1261
Odisha,Rourkela,IPC Crime,2016,2793
Odisha,Sambalpur,IPC Crime,2016,3086
Odisha,Sonepur,IPC Crime,2016,906
Odisha,SRP (Cuttack),IPC Crime,2016,662
Odisha,SRP (Rourkela),IPC Crime,2016,465
Odisha,Sundargarh,IPC Crime,2016,1717
Punjab,Barnala,IPC Crime,2016,984
Punjab,Batala,IPC Crime,2016,874
Punjab,Bathinda,IPC Crime,2016,2173
Punjab,Amritsar,IPC Crime,2016,2806
Punjab,Jalandhar,IPC Crime,2016,2150
Punjab,Ludhiana,IPC Crime,2016,3716
Punjab,Faridkot,IPC Crime,2016,774
Punjab,Fatehgarh Sahib,IPC Crime,2016,1050
Punjab,Fazilka,IPC Crime,2016,882
Punjab,Ferozepur,IPC Crime,2016,1316
Punjab,Gurdaspur,IPC Crime,2016,631
Punjab,Hoshiarpur,IPC Crime,2016,1658
Punjab,Kapurthala,IPC Crime,2016,1213
Punjab,Khanna,IPC Crime,2016,1082
Punjab,Mansa,IPC Crime,2016,824
Punjab,Moga,IPC Crime,2016,1282
Punjab,Muktsar,IPC Crime,2016,984
Punjab,Pathankot,IPC Crime,2016,538
Punjab,Patiala,IPC Crime,2016,2865
Punjab,Ropar,IPC Crime,2016,1118
Punjab,Sangrur,IPC Crime,2016,2140
Punjab,SAS Nagar,IPC Crime,2016,2452
Punjab,SBS Nagar,IPC Crime,2016,831
Punjab,Tarn Taran,IPC Crime,2016,1108
Rajasthan,Ajmer,IPC Crime,2016,7595
Rajasthan,Alwar,IPC Crime,2016,11814
Rajasthan,Banswara,IPC Crime,2016,2359
Rajasthan,Baran,IPC Crime,2016,4222
Rajasthan,Barmer,IPC Crime,2016,3967
Rajasthan,Bharatpur,IPC Crime,2016,8780
Rajasthan,Bhilwara,IPC Crime,2016,6465
Rajasthan,Bikaner,IPC Crime,2016,4468
Rajasthan,Bundi,IPC Crime,2016,3707
Rajasthan,Chittorgarh,IPC Crime,2016,4837
Rajasthan,Churu,IPC Crime,2016,3247
Rajasthan,Dausa,IPC Crime,2016,4300
Rajasthan,Dholpur,IPC Crime,2016,3868
Rajasthan,Dungarpur,IPC Crime,2016,1889
Rajasthan,Ganganagar,IPC Crime,2016,5874
Rajasthan,Hanumangarh,IPC Crime,2016,4448
Rajasthan,Jaipur,IPC Crime,2016,3186
Rajasthan,Jaisalmer,IPC Crime,2016,1358
Rajasthan,Jalore,IPC Crime,2016,2334
Rajasthan,Jhalawar,IPC Crime,2016,3578
Rajasthan,Jhunjhunu,IPC Crime,2016,4746
Rajasthan,Jodhpur,IPC Crime,2016,2671
Rajasthan,Karauli,IPC Crime,2016,4187
Rajasthan,Kota,IPC Crime,2016,4178
Rajasthan,Nagaur,IPC Crime,2016,5177
Rajasthan,Pali,IPC Crime,2016,5233
Rajasthan,Pratapgarh,IPC Crime,2016,1872
Rajasthan,Rajsamand,IPC Crime,2016,2306
Rajasthan,Sawai Madhopur,IPC Crime,2016,3986
Rajasthan,Sikar,IPC Crime,2016,5758
Rajasthan,Sirohi,IPC Crime,2016,2207
Rajasthan,Tonk,IPC Crime,2016,3725
Rajasthan,Udaipur,IPC Crime,2016,7578
Sikkim,East,IPC Crime,2016,496
Sikkim,North,IPC Crime,2016,37
Sikkim,South,IPC Crime,2016,179
Sikkim,West,IPC Crime,2016,97
Tamil Nadu,Ariyalur,IPC Crime,2016,1466
Tamil Nadu,Chennai,IPC Crime,2016,16870
Tamil Nadu,Coimbatore,IPC Crime,2016,4575
Tamil Nadu,Cuddalore,IPC Crime,2016,7101
Tamil Nadu,Dharmapuri,IPC Crime,2016,3061
Tamil Nadu,Dindigul,IPC Crime,2016,5866
Tamil Nadu,Erode,IPC Crime,2016,4768
Tamil Nadu,Kanchipuram,IPC Crime,2016,7665
Tamil Nadu,Kanyakumari,IPC Crime,2016,3562
Tamil Nadu,Karur,IPC Crime,2016,2360
Tamil Nadu,Krishnagiri,IPC Crime,2016,4195
Tamil Nadu,Madurai,IPC Crime,2016,6922
Tamil Nadu,Nagapattinam,IPC Crime,2016,5268
Tamil Nadu,Namakkal,IPC Crime,2016,3886
Tamil Nadu,Nilgiris,IPC Crime,2016,1278
Tamil Nadu,Perambalur,IPC Crime,2016,1139
Tamil Nadu,Pudukottai,IPC Crime,2016,3058
Tamil Nadu,Ramnathapuram,IPC Crime,2016,3886
Tamil Nadu,Salem,IPC Crime,2016,4753
Tamil Nadu,Sivagangai,IPC Crime,2016,4740
Tamil Nadu,Thanjavur,IPC Crime,2016,6222
Tamil Nadu,Theni,IPC Crime,2016,4850
Tamil Nadu,Thirunelveli,IPC Crime,2016,7670
Tamil Nadu,Thiruvallur,IPC Crime,2016,3872
Tamil Nadu,Thiruvannamalai,IPC Crime,2016,4081
Tamil Nadu,Thiruvarur,IPC Crime,2016,3156
Tamil Nadu,Thoothukudi,IPC Crime,2016,5929
Tamil Nadu,Tiruppur,IPC Crime,2016,4187
Tamil Nadu,Trichy,IPC Crime,2016,4284
Tamil Nadu,Vellore,IPC Crime,2016,8356
Tamil Nadu,Villupuram,IPC Crime,2016,9264
